game_id,play_id,season,posteam,defteam,play_type,passer_player_name,receiver_player_name,rusher_player_name,yards_gained,air_yards,epa,complete_pass,touchdown,pass_location,target_player,position
2018_10_ARI_KC,837.0,2018,ARI,KC,pass,J.Rosen,L.Fitzgerald,,0.0,8.0,-1.1590538,0.0,0.0,left,L.Fitzgerald,WR
2018_10_ARI_KC,889.0,2018,KC,ARI,run,,,T.Hill,20.0,0.0,1.2296188,0.0,0.0,,T.Hill,WR
2018_10_ARI_KC,926.0,2018,KC,ARI,pass,P.Mahomes,T.Kelce,,0.0,5.0,-0.4624519,0.0,0.0,left,T.Kelce,TE
2018_10_ARI_KC,952.0,2018,KC,ARI,pass,P.Mahomes,M.Kemp,,0.0,5.0,-0.78853697,0.0,0.0,right,M.Kemp,WR
2018_10_ARI_KC,974.0,2018,KC,ARI,pass,P.Mahomes,D.Robinson,,17.0,16.0,2.1316142,1.0,0.0,middle,D.Robinson,WR
2018_10_ARI_KC,1020.0,2018,KC,ARI,run,,,K.Hunt,18.0,0.0,1.064021,0.0,0.0,,K.Hunt,RB
2018_10_ARI_KC,1046.0,2018,KC,ARI,pass,P.Mahomes,K.Hunt,,9.0,9.0,0.79599905,1.0,0.0,right,K.Hunt,RB
2018_10_ARI_KC,1070.0,2018,KC,ARI,run,,,K.Hunt,-3.0,0.0,-1.1988326,0.0,0.0,,K.Hunt,RB
2018_10_ARI_KC,1158.0,2018,ARI,KC,run,,,C.Edmonds,2.0,0.0,-0.364488,0.0,0.0,,C.Edmonds,RB
2018_10_ARI_KC,1179.0,2018,ARI,KC,pass,J.Rosen,R.Seals-Jones,,0.0,17.0,-0.715078,0.0,0.0,right,R.Seals-Jones,TE
2018_10_ARI_KC,1236.0,2018,ARI,KC,pass,J.Rosen,T.Logan,,10.0,2.0,-0.11760254,1.0,0.0,right,T.Logan,RB
2018_10_ARI_KC,1287.0,2018,KC,ARI,pass,P.Mahomes,C.Conley,,0.0,8.0,-0.522691,0.0,0.0,right,C.Conley,WR
2018_10_ARI_KC,1309.0,2018,KC,ARI,run,,,K.Hunt,17.0,0.0,1.4321483,0.0,0.0,,K.Hunt,RB
2018_10_ARI_KC,1330.0,2018,KC,ARI,run,,,K.Hunt,13.0,0.0,0.6710775,0.0,0.0,,K.Hunt,RB
2018_10_ARI_KC,1351.0,2018,KC,ARI,run,,,S.Ware,3.0,0.0,-0.19877124,0.0,0.0,,S.Ware,RB
2018_10_ARI_KC,1372.0,2018,KC,ARI,pass,P.Mahomes,T.Kelce,,10.0,5.0,0.9788614,1.0,0.0,left,T.Kelce,TE
2018_10_ARI_KC,1396.0,2018,KC,ARI,pass,P.Mahomes,C.Conley,,22.0,14.0,1.4065502,1.0,0.0,right,C.Conley,WR
2018_10_ARI_KC,1439.0,2018,KC,ARI,pass,P.Mahomes,T.Kelce,,1.0,-1.0,-0.6364176,1.0,0.0,middle,T.Kelce,TE
2018_10_ARI_KC,1467.0,2018,KC,ARI,pass,P.Mahomes,T.Hill,,14.0,14.0,3.772421,1.0,1.0,middle,T.Hill,WR
2018_10_ARI_KC,1543.0,2018,ARI,KC,run,,,D.Johnson,7.0,0.0,0.19457562,0.0,0.0,,D.Johnson,DB
2018_10_ARI_KC,1564.0,2018,ARI,KC,run,,,D.Johnson,7.0,0.0,0.5496012,0.0,0.0,,D.Johnson,DB
2018_10_ARI_KC,1585.0,2018,ARI,KC,pass,J.Rosen,D.Johnson,,24.0,-2.0,1.5361146,1.0,0.0,right,D.Johnson,DB
2018_10_ARI_KC,1679.0,2018,ARI,KC,pass,J.Rosen,T.Logan,,4.0,2.0,-1.0434039,1.0,0.0,middle,T.Logan,RB
2018_10_ARI_KC,1731.0,2018,KC,ARI,pass,P.Mahomes,T.Hill,,4.0,4.0,0.0380237,1.0,0.0,right,T.Hill,WR
2018_10_ARI_KC,1755.0,2018,KC,ARI,pass,P.Mahomes,D.Robinson,,5.0,3.0,-0.020076865,1.0,0.0,left,D.Robinson,WR
2018_10_ARI_KC,1784.0,2018,KC,ARI,pass,P.Mahomes,D.Robinson,,8.0,3.0,0.5329026,1.0,0.0,right,D.Robinson,WR
2018_10_ARI_KC,1825.0,2018,KC,ARI,pass,P.Mahomes,S.Ware,,7.0,-6.0,0.02134285,1.0,0.0,right,S.Ware,RB
2018_10_ARI_KC,1885.0,2018,KC,ARI,pass,P.Mahomes,D.Robinson,,0.0,15.0,-0.32753786,0.0,0.0,right,D.Robinson,WR
2018_10_ARI_KC,1938.0,2018,ARI,KC,pass,J.Rosen,D.Johnson,,0.0,0.0,-0.088519,0.0,0.0,left,D.Johnson,DB
2018_10_ARI_KC,2022.0,2018,ARI,KC,run,,,D.Johnson,3.0,0.0,-0.26695538,0.0,0.0,,D.Johnson,DB
2018_10_ARI_KC,2043.0,2018,ARI,KC,run,,,D.Johnson,3.0,0.0,-0.30717012,0.0,0.0,,D.Johnson,DB
2018_10_ARI_KC,2064.0,2018,ARI,KC,pass,J.Rosen,L.Fitzgerald,,5.0,4.0,1.4549947,1.0,0.0,right,L.Fitzgerald,WR
2018_10_ARI_KC,2088.0,2018,ARI,KC,run,,,D.Johnson,11.0,0.0,0.75123984,0.0,0.0,,D.Johnson,DB
2018_10_ARI_KC,2109.0,2018,ARI,KC,run,,,D.Johnson,4.0,0.0,-0.20215395,0.0,0.0,,D.Johnson,DB
2018_10_ARI_KC,2130.0,2018,ARI,KC,pass,J.Rosen,D.Johnson,,1.0,-3.0,-0.6123136,1.0,0.0,left,D.Johnson,DB
2018_10_ARI_KC,2154.0,2018,ARI,KC,pass,J.Rosen,C.Kirk,,6.0,6.0,1.5324957,1.0,0.0,right,C.Kirk,WR
2018_10_ARI_KC,2178.0,2018,ARI,KC,pass,J.Rosen,L.Fitzgerald,,13.0,13.0,0.8362976,1.0,0.0,middle,L.Fitzgerald,WR
2018_10_ARI_KC,2202.0,2018,ARI,KC,run,,,D.Johnson,2.0,0.0,-0.4115003,0.0,0.0,,D.Johnson,DB
2018_10_ARI_KC,2285.0,2018,ARI,KC,run,,,C.Edmonds,5.0,0.0,0.6289487,0.0,0.0,,C.Edmonds,RB
2018_10_ARI_KC,2334.0,2018,ARI,KC,run,,,D.Johnson,1.0,0.0,0.784608,0.0,1.0,,D.Johnson,DB
2018_10_ARI_KC,2407.0,2018,KC,ARI,run,,,K.Hunt,-1.0,0.0,-0.84709895,0.0,0.0,,K.Hunt,RB
2018_10_ARI_KC,2428.0,2018,KC,ARI,pass,P.Mahomes,T.Kelce,,10.0,6.0,1.0308431,1.0,0.0,right,T.Kelce,TE
2018_10_ARI_KC,2457.0,2018,KC,ARI,run,,,P.Mahomes,3.0,0.0,0.70192796,0.0,0.0,,P.Mahomes,QB
2018_10_ARI_KC,2478.0,2018,KC,ARI,run,,,K.Hunt,14.0,0.0,0.93923545,0.0,0.0,,K.Hunt,RB
2018_10_ARI_KC,2499.0,2018,KC,ARI,run,,,P.Mahomes,5.0,0.0,0.058417507,0.0,0.0,,P.Mahomes,QB
2018_10_ARI_KC,2520.0,2018,KC,ARI,pass,P.Mahomes,T.Kelce,,9.0,1.0,0.87934285,1.0,0.0,left,T.Kelce,TE
2018_10_ARI_KC,2553.0,2018,KC,ARI,run,,,K.Hunt,-4.0,0.0,-1.1488323,0.0,0.0,,K.Hunt,RB
2018_10_ARI_KC,2578.0,2018,KC,ARI,pass,P.Mahomes,T.Hill,,0.0,16.0,-1.0038633,0.0,0.0,right,T.Hill,WR
2018_10_ARI_KC,2600.0,2018,KC,ARI,pass,P.Mahomes,A.Sherman,,2.0,-4.0,-1.1959802,1.0,0.0,right,A.Sherman,RB
2018_10_ARI_KC,2650.0,2018,ARI,KC,run,,,D.Johnson,3.0,0.0,-0.3770039,0.0,0.0,,D.Johnson,DB
2018_10_ARI_KC,2671.0,2018,ARI,KC,pass,J.Rosen,C.Kirk,,2.0,2.0,-0.34448504,1.0,0.0,right,C.Kirk,WR
2018_10_ARI_KC,2700.0,2018,ARI,KC,pass,J.Rosen,L.Fitzgerald,,4.0,2.0,-0.57885736,1.0,0.0,left,L.Fitzgerald,WR
2018_10_ARI_KC,2751.0,2018,KC,ARI,pass,P.Mahomes,T.Hill,,16.0,-1.0,1.1606263,1.0,0.0,left,T.Hill,WR
2018_10_ARI_KC,2797.0,2018,KC,ARI,pass,P.Mahomes,T.Hill,,4.0,-2.0,-0.14206596,1.0,0.0,right,T.Hill,WR
2018_10_ARI_KC,2859.0,2018,KC,ARI,run,,,K.Hunt,6.0,0.0,-0.12420391,0.0,0.0,,K.Hunt,RB
2018_10_ARI_KC,2924.0,2018,ARI,KC,pass,J.Rosen,D.Johnson,,23.0,21.0,1.4330242,1.0,0.0,left,D.Johnson,DB
2018_10_ARI_KC,2953.0,2018,ARI,KC,pass,J.Rosen,D.Johnson,,0.0,-5.0,-5.8365426,0.0,0.0,left,D.Johnson,DB
2018_10_ARI_KC,2979.0,2018,KC,ARI,run,,,K.Hunt,6.0,0.0,0.28398532,0.0,0.0,,K.Hunt,RB
2018_10_ARI_KC,3007.0,2018,KC,ARI,pass,P.Mahomes,T.Kelce,,6.0,0.0,0.55958104,1.0,0.0,left,T.Kelce,TE
2018_10_ARI_KC,3036.0,2018,KC,ARI,pass,P.Mahomes,K.Hunt,,16.0,0.0,1.4674885,1.0,0.0,left,K.Hunt,RB
2018_10_ARI_KC,3065.0,2018,KC,ARI,run,,,S.Ware,3.0,0.0,0.93650717,0.0,1.0,,S.Ware,RB
2018_10_ARI_KC,3087.0,2018,KC,ARI,pass,P.Mahomes,T.Kelce,,0.0,0.0,-0.947,0.0,0.0,,T.Kelce,TE
2018_10_ARI_KC,3121.0,2018,ARI,KC,run,,,D.Johnson,8.0,0.0,0.40123358,0.0,0.0,,D.Johnson,DB
2018_10_ARI_KC,3142.0,2018,ARI,KC,run,,,D.Johnson,4.0,0.0,0.22852106,0.0,0.0,,D.Johnson,DB
2018_10_ARI_KC,3163.0,2018,ARI,KC,run,,,J.Nelson,-10.0,0.0,-1.3781687,0.0,0.0,,J.Nelson,WR
2018_10_ARI_KC,3206.0,2018,ARI,KC,pass,J.Rosen,J.Nelson,,0.0,38.0,-0.77704585,0.0,0.0,middle,J.Nelson,WR
2018_10_ARI_KC,3276.0,2018,KC,ARI,run,,,K.Hunt,3.0,0.0,-0.31309617,0.0,0.0,,K.Hunt,RB
2018_10_ARI_KC,3299.0,2018,KC,ARI,run,,,K.Hunt,0.0,0.0,-0.68634284,0.0,0.0,,K.Hunt,RB
2018_10_ARI_KC,3320.0,2018,KC,ARI,pass,P.Mahomes,T.Hill,,0.0,27.0,-0.9130299,0.0,0.0,right,T.Hill,WR
2018_10_ARI_KC,3378.0,2018,ARI,KC,pass,J.Rosen,R.Seals-Jones,,6.0,5.0,0.3456911,1.0,0.0,middle,R.Seals-Jones,TE
2018_10_ARI_KC,3406.0,2018,ARI,KC,pass,J.Rosen,C.Kirk,,0.0,15.0,-0.64265734,0.0,0.0,left,C.Kirk,WR
2018_10_ARI_KC,3428.0,2018,ARI,KC,run,,,D.Johnson,10.0,0.0,1.3089132,0.0,0.0,,D.Johnson,DB
2018_10_ARI_KC,3468.0,2018,ARI,KC,pass,J.Rosen,D.Johnson,,7.0,3.0,0.09470783,1.0,0.0,middle,D.Johnson,DB
2018_10_ARI_KC,3492.0,2018,ARI,KC,pass,J.Rosen,R.Seals-Jones,,10.0,9.0,1.6873621,1.0,0.0,right,R.Seals-Jones,TE
2018_10_ARI_KC,3516.0,2018,ARI,KC,pass,J.Rosen,L.Fitzgerald,,15.0,11.0,0.7085379,1.0,0.0,left,L.Fitzgerald,WR
2018_10_ARI_KC,3540.0,2018,ARI,KC,pass,J.Rosen,R.Seals-Jones,,0.0,15.0,-0.42890137,0.0,0.0,right,R.Seals-Jones,TE
2018_10_ARI_KC,3613.0,2018,ARI,KC,pass,J.Rosen,R.Seals-Jones,,0.0,8.0,-0.8077362,0.0,0.0,left,R.Seals-Jones,TE
2018_10_ARI_KC,3654.0,2018,KC,ARI,run,,,K.Hunt,-2.0,0.0,-0.76946,0.0,0.0,,K.Hunt,RB
2018_10_ARI_KC,3692.0,2018,KC,ARI,run,,,K.Hunt,1.0,0.0,-0.8049145,0.0,0.0,,K.Hunt,RB
2018_10_ARI_KC,3730.0,2018,KC,ARI,run,,,K.Hunt,1.0,0.0,-0.8532703,0.0,0.0,,K.Hunt,RB
2018_10_ARI_KC,3790.0,2018,ARI,KC,run,,,D.Johnson,9.0,0.0,0.036222644,0.0,0.0,,D.Johnson,DB
2018_10_ARI_KC,3828.0,2018,ARI,KC,pass,J.Rosen,R.Seals-Jones,,8.0,5.0,0.5740706,1.0,0.0,middle,R.Seals-Jones,TE
2018_10_ARI_KC,3852.0,2018,ARI,KC,pass,J.Rosen,L.Fitzgerald,,0.0,-2.0,-0.26914683,0.0,0.0,right,L.Fitzgerald,WR
2018_10_ARI_KC,3874.0,2018,ARI,KC,pass,J.Rosen,D.Johnson,,10.0,0.0,0.7105098,1.0,0.0,left,D.Johnson,DB
2018_10_ARI_KC,3903.0,2018,ARI,KC,pass,J.Rosen,C.Kirk,,0.0,10.0,-0.47767115,0.0,0.0,left,C.Kirk,WR
2018_10_ARI_KC,3935.0,2018,ARI,KC,pass,J.Rosen,R.Seals-Jones,,6.0,5.0,0.10061001,1.0,0.0,middle,R.Seals-Jones,TE
2018_10_ARI_KC,3959.0,2018,ARI,KC,pass,J.Rosen,C.Kirk,,0.0,11.0,-0.8031106,0.0,0.0,left,C.Kirk,WR
2018_10_ARI_KC,3981.0,2018,ARI,KC,pass,J.Rosen,L.Fitzgerald,,9.0,4.0,1.3347417,1.0,0.0,right,L.Fitzgerald,WR
2018_10_ARI_KC,4022.0,2018,ARI,KC,pass,J.Rosen,L.Fitzgerald,,4.0,0.0,-0.3343746,1.0,0.0,left,L.Fitzgerald,WR
2018_10_ARI_KC,4046.0,2018,ARI,KC,pass,J.Rosen,R.Seals-Jones,,0.0,11.0,-3.126409,0.0,0.0,left,R.Seals-Jones,TE
2018_10_ATL_CLE,58.0,2018,CLE,ATL,pass,B.Mayfield,J.Landry,,12.0,12.0,0.936492,1.0,0.0,right,J.Landry,WR
2018_10_ATL_CLE,82.0,2018,CLE,ATL,run,,,N.Chubb,5.0,0.0,0.096662074,0.0,0.0,,N.Chubb,RB
2018_10_ATL_CLE,103.0,2018,CLE,ATL,run,,,N.Chubb,4.0,0.0,0.22008461,0.0,0.0,,N.Chubb,RB
2018_10_ATL_CLE,124.0,2018,CLE,ATL,run,,,N.Chubb,0.0,0.0,-1.8823972,0.0,0.0,,N.Chubb,RB
2018_10_ATL_CLE,176.0,2018,ATL,CLE,run,,,T.Coleman,2.0,0.0,-0.51386064,0.0,0.0,,T.Coleman,RB
2018_10_ATL_CLE,201.0,2018,ATL,CLE,pass,M.Ryan,A.Hooper,,10.0,8.0,1.3418489,1.0,0.0,left,A.Hooper,TE
2018_10_ATL_CLE,225.0,2018,ATL,CLE,run,,,T.Coleman,16.0,0.0,1.1639422,0.0,0.0,,T.Coleman,RB
2018_10_ATL_CLE,252.0,2018,ATL,CLE,pass,M.Ryan,A.Hooper,,5.0,4.0,-0.014239781,1.0,0.0,right,A.Hooper,TE
2018_10_ATL_CLE,278.0,2018,ATL,CLE,pass,M.Ryan,C.Ridley,,0.0,8.0,-0.8885091,0.0,0.0,left,C.Ridley,WR
2018_10_ATL_CLE,301.0,2018,ATL,CLE,pass,M.Ryan,M.Sanu,,0.0,4.0,-1.6982529,0.0,0.0,right,M.Sanu,WR
2018_10_ATL_CLE,352.0,2018,CLE,ATL,pass,B.Mayfield,B.Perriman,,16.0,16.0,1.0568314,1.0,0.0,right,B.Perriman,WR
2018_10_ATL_CLE,381.0,2018,CLE,ATL,run,,,N.Chubb,2.0,0.0,-0.3494686,0.0,0.0,,N.Chubb,RB
2018_10_ATL_CLE,402.0,2018,CLE,ATL,pass,B.Mayfield,D.Njoku,,18.0,15.0,1.7253225,1.0,0.0,middle,D.Njoku,TE
2018_10_ATL_CLE,426.0,2018,CLE,ATL,pass,B.Mayfield,N.Chubb,,13.0,2.0,0.6059503,1.0,0.0,right,N.Chubb,RB
2018_10_ATL_CLE,467.0,2018,CLE,ATL,run,,,N.Chubb,0.0,0.0,-0.5767205,0.0,0.0,,N.Chubb,RB
2018_10_ATL_CLE,488.0,2018,CLE,ATL,pass,B.Mayfield,D.Johnson,,1.0,-2.0,-0.85896075,1.0,0.0,left,D.Johnson,RB
2018_10_ATL_CLE,512.0,2018,CLE,ATL,pass,B.Mayfield,J.Landry,,10.0,10.0,2.142718,1.0,0.0,right,J.Landry,WR
2018_10_ATL_CLE,541.0,2018,CLE,ATL,pass,B.Mayfield,R.Higgins,,28.0,28.0,2.7716663,1.0,1.0,right,R.Higgins,WR
2018_10_ATL_CLE,597.0,2018,ATL,CLE,run,,,T.Coleman,6.0,0.0,0.2409969,0.0,0.0,,T.Coleman,RB
2018_10_ATL_CLE,618.0,2018,ATL,CLE,pass,M.Ryan,T.Coleman,,8.0,-3.0,0.63736343,1.0,0.0,left,T.Coleman,RB
2018_10_ATL_CLE,647.0,2018,ATL,CLE,run,,,T.Coleman,3.0,0.0,-0.26614255,0.0,0.0,,T.Coleman,RB
2018_10_ATL_CLE,668.0,2018,ATL,CLE,pass,M.Ryan,L.Paulsen,,8.0,2.0,1.025016,1.0,0.0,right,L.Paulsen,TE
2018_10_ATL_CLE,692.0,2018,ATL,CLE,pass,M.Ryan,A.Hooper,,6.0,2.0,0.14023073,1.0,0.0,right,A.Hooper,TE
2018_10_ATL_CLE,716.0,2018,ATL,CLE,run,,,I.Smith,3.0,0.0,-0.106683135,0.0,0.0,,I.Smith,RB
2018_10_ATL_CLE,737.0,2018,ATL,CLE,run,,,I.Smith,0.0,0.0,-1.6320087,0.0,0.0,,I.Smith,RB
2018_10_ATL_CLE,758.0,2018,ATL,CLE,run,,,I.Smith,4.0,0.0,2.2651932,0.0,0.0,,I.Smith,RB
2018_10_ATL_CLE,796.0,2018,ATL,CLE,run,,,C.Ridley,3.0,0.0,-0.35812894,0.0,0.0,,C.Ridley,WR
2018_10_ATL_CLE,817.0,2018,ATL,CLE,pass,M.Ryan,A.Hooper,,10.0,7.0,1.233367,1.0,0.0,middle,A.Hooper,TE
2018_10_ATL_CLE,848.0,2018,ATL,CLE,pass,M.Ryan,J.Jones,,0.0,3.0,-0.40411684,0.0,0.0,middle,J.Jones,WR
2018_10_ATL_CLE,877.0,2018,ATL,CLE,run,,,M.Ryan,0.0,0.0,-1.7913594,0.0,0.0,,M.Ryan,QB
2018_10_ATL_CLE,910.0,2018,ATL,CLE,pass,M.Ryan,M.Sanu,,10.0,6.0,0.1048071,1.0,0.0,right,M.Sanu,WR
2018_10_ATL_CLE,991.0,2018,CLE,ATL,run,,,D.Johnson,9.0,0.0,0.9080187,0.0,0.0,,D.Johnson,RB
2018_10_ATL_CLE,1012.0,2018,CLE,ATL,run,,,N.Chubb,2.0,0.0,-0.18128793,0.0,0.0,,N.Chubb,RB
2018_10_ATL_CLE,1036.0,2018,CLE,ATL,run,,,B.Mayfield,6.0,0.0,0.27699906,0.0,0.0,,B.Mayfield,QB
2018_10_ATL_CLE,1057.0,2018,CLE,ATL,pass,B.Mayfield,D.Hilliard,,6.0,-1.0,0.5613417,1.0,0.0,left,D.Hilliard,RB
2018_10_ATL_CLE,1081.0,2018,CLE,ATL,run,,,N.Chubb,2.0,0.0,-0.4566734,0.0,0.0,,N.Chubb,RB
2018_10_ATL_CLE,1102.0,2018,CLE,ATL,pass,B.Mayfield,B.Perriman,,17.0,8.0,1.5596937,1.0,0.0,left,B.Perriman,WR
2018_10_ATL_CLE,1126.0,2018,CLE,ATL,pass,D.Hilliard,B.Mayfield,,0.0,12.0,-6.4183683,0.0,0.0,left,B.Mayfield,QB
2018_10_ATL_CLE,1162.0,2018,ATL,CLE,pass,M.Ryan,J.Jones,,30.0,15.0,1.915435,1.0,0.0,right,J.Jones,WR
2018_10_ATL_CLE,1192.0,2018,ATL,CLE,pass,M.Ryan,A.Hooper,,4.0,4.0,-0.18166961,1.0,0.0,left,A.Hooper,TE
2018_10_ATL_CLE,1216.0,2018,ATL,CLE,run,,,T.Coleman,7.0,0.0,1.1328583,0.0,0.0,,T.Coleman,RB
2018_10_ATL_CLE,1237.0,2018,ATL,CLE,run,,,T.Coleman,-2.0,0.0,-0.8312587,0.0,0.0,,T.Coleman,RB
2018_10_ATL_CLE,1258.0,2018,ATL,CLE,pass,M.Ryan,L.Paulsen,,5.0,5.0,0.74022394,1.0,0.0,right,L.Paulsen,TE
2018_10_ATL_CLE,1282.0,2018,ATL,CLE,pass,M.Ryan,J.Jones,,1.0,-2.0,1.2561568,1.0,1.0,left,J.Jones,WR
2018_10_ATL_CLE,1345.0,2018,CLE,ATL,pass,B.Mayfield,A.Callaway,,25.0,11.0,1.5460576,1.0,0.0,middle,A.Callaway,WR
2018_10_ATL_CLE,1369.0,2018,CLE,ATL,run,,,N.Chubb,3.0,0.0,-0.40419295,0.0,0.0,,N.Chubb,RB
2018_10_ATL_CLE,1390.0,2018,CLE,ATL,pass,B.Mayfield,O.Charles,,6.0,-1.0,0.6180394,1.0,0.0,right,O.Charles,TE
2018_10_ATL_CLE,1431.0,2018,CLE,ATL,run,,,N.Chubb,11.0,0.0,0.8546485,0.0,0.0,,N.Chubb,RB
2018_10_ATL_CLE,1452.0,2018,CLE,ATL,run,,,N.Chubb,4.0,0.0,0.05074587,0.0,0.0,,N.Chubb,RB
2018_10_ATL_CLE,1490.0,2018,CLE,ATL,run,,,N.Chubb,20.0,0.0,1.6878022,0.0,0.0,,N.Chubb,RB
2018_10_ATL_CLE,1534.0,2018,CLE,ATL,run,,,N.Chubb,3.0,0.0,-0.31207067,0.0,0.0,,N.Chubb,RB
2018_10_ATL_CLE,1572.0,2018,CLE,ATL,pass,B.Mayfield,N.Chubb,,13.0,-2.0,3.2207353,1.0,1.0,right,N.Chubb,RB
2018_10_ATL_CLE,1628.0,2018,ATL,CLE,pass,M.Ryan,J.Jones,,18.0,18.0,0.80230427,1.0,0.0,left,J.Jones,WR
2018_10_ATL_CLE,1657.0,2018,ATL,CLE,pass,M.Ryan,I.Smith,,2.0,-7.0,-0.43848443,1.0,0.0,left,I.Smith,RB
2018_10_ATL_CLE,1681.0,2018,ATL,CLE,pass,M.Ryan,I.Smith,,0.0,0.0,-0.21974866,0.0,0.0,left,I.Smith,RB
2018_10_ATL_CLE,1761.0,2018,ATL,CLE,pass,M.Ryan,J.Jones,,23.0,19.0,1.730045,1.0,0.0,left,J.Jones,WR
2018_10_ATL_CLE,1785.0,2018,ATL,CLE,run,,,T.Coleman,-8.0,0.0,-1.4193397,0.0,0.0,,T.Coleman,RB
2018_10_ATL_CLE,1806.0,2018,ATL,CLE,pass,M.Ryan,M.Sanu,,4.0,0.0,-4.377786,1.0,0.0,right,M.Sanu,WR
2018_10_ATL_CLE,1846.0,2018,CLE,ATL,run,,,B.Mayfield,6.0,0.0,0.17194782,0.0,0.0,,B.Mayfield,QB
2018_10_ATL_CLE,1874.0,2018,CLE,ATL,pass,B.Mayfield,D.Johnson,,10.0,-2.0,0.7705674,1.0,0.0,left,D.Johnson,RB
2018_10_ATL_CLE,1898.0,2018,CLE,ATL,run,,,N.Chubb,10.0,0.0,0.60032547,0.0,0.0,,N.Chubb,RB
2018_10_ATL_CLE,1919.0,2018,CLE,ATL,pass,B.Mayfield,J.Landry,,0.0,15.0,-0.48341608,0.0,0.0,right,J.Landry,WR
2018_10_ATL_CLE,1941.0,2018,CLE,ATL,run,,,D.Johnson,4.0,0.0,-0.544911,0.0,0.0,,D.Johnson,RB
2018_10_ATL_CLE,1962.0,2018,CLE,ATL,pass,B.Mayfield,D.Johnson,,11.0,5.0,2.8143613,1.0,1.0,middle,D.Johnson,RB
2018_10_ATL_CLE,2025.0,2018,ATL,CLE,run,,,T.Coleman,18.0,0.0,1.2004122,0.0,0.0,,T.Coleman,RB
2018_10_ATL_CLE,2046.0,2018,ATL,CLE,pass,M.Ryan,T.Coleman,,0.0,1.0,-0.52145,0.0,0.0,left,T.Coleman,RB
2018_10_ATL_CLE,2068.0,2018,ATL,CLE,pass,M.Ryan,A.Hooper,,3.0,2.0,-0.59275997,1.0,0.0,left,A.Hooper,TE
2018_10_ATL_CLE,2092.0,2018,ATL,CLE,pass,M.Ryan,C.Ridley,,0.0,12.0,-1.7398155,0.0,0.0,right,C.Ridley,WR
2018_10_ATL_CLE,2133.0,2018,CLE,ATL,pass,B.Mayfield,J.Landry,,0.0,5.0,-0.56953347,0.0,0.0,left,J.Landry,WR
2018_10_ATL_CLE,2155.0,2018,CLE,ATL,run,,,N.Chubb,92.0,0.0,7.3522487,0.0,1.0,,N.Chubb,RB
2018_10_ATL_CLE,2208.0,2018,ATL,CLE,pass,M.Ryan,M.Sanu,,8.0,-4.0,0.5874047,1.0,0.0,right,M.Sanu,WR
2018_10_ATL_CLE,2232.0,2018,ATL,CLE,run,,,I.Smith,4.0,0.0,0.17845266,0.0,0.0,,I.Smith,RB
2018_10_ATL_CLE,2253.0,2018,ATL,CLE,pass,M.Ryan,J.Jones,,0.0,20.0,-0.51829135,0.0,0.0,middle,J.Jones,WR
2018_10_ATL_CLE,2275.0,2018,ATL,CLE,pass,M.Ryan,C.Ridley,,0.0,0.0,-0.8416435,1.0,0.0,right,C.Ridley,WR
2018_10_ATL_CLE,2299.0,2018,ATL,CLE,run,,,M.Ryan,5.0,0.0,-0.9596329,0.0,0.0,,M.Ryan,QB
2018_10_ATL_CLE,2345.0,2018,CLE,ATL,run,,,N.Chubb,5.0,0.0,0.131329,0.0,0.0,,N.Chubb,RB
2018_10_ATL_CLE,2366.0,2018,CLE,ATL,pass,B.Mayfield,J.Landry,,0.0,20.0,-0.8229815,0.0,0.0,right,J.Landry,WR
2018_10_ATL_CLE,2388.0,2018,CLE,ATL,run,,,B.Mayfield,10.0,0.0,1.7247105,0.0,0.0,,B.Mayfield,QB
2018_10_ATL_CLE,2547.0,2018,CLE,ATL,pass,B.Mayfield,N.Chubb,,7.0,-1.0,0.21893248,1.0,0.0,left,N.Chubb,RB
2018_10_ATL_CLE,2608.0,2018,CLE,ATL,pass,B.Mayfield,D.Johnson,,9.0,0.0,0.234316,1.0,0.0,left,D.Johnson,RB
2018_10_ATL_CLE,2632.0,2018,CLE,ATL,run,,,D.Johnson,2.0,0.0,-1.3101684,0.0,0.0,,D.Johnson,RB
2018_10_ATL_CLE,2681.0,2018,ATL,CLE,pass,M.Ryan,T.Coleman,,0.0,0.0,-0.55580163,0.0,0.0,left,T.Coleman,RB
2018_10_ATL_CLE,2703.0,2018,ATL,CLE,pass,M.Ryan,M.Sanu,,7.0,6.0,0.25767893,1.0,0.0,left,M.Sanu,WR
2018_10_ATL_CLE,2727.0,2018,ATL,CLE,pass,M.Ryan,M.Sanu,,11.0,11.0,1.5435185,1.0,0.0,middle,M.Sanu,WR
2018_10_ATL_CLE,2751.0,2018,ATL,CLE,pass,M.Ryan,J.Jones,,20.0,13.0,1.1789465,1.0,0.0,left,J.Jones,WR
2018_10_ATL_CLE,2798.0,2018,ATL,CLE,pass,M.Ryan,M.Hall,,12.0,5.0,0.9445479,1.0,0.0,left,M.Hall,WR
2018_10_ATL_CLE,2822.0,2018,ATL,CLE,pass,M.Ryan,J.Jones,,12.0,12.0,0.7723259,1.0,0.0,middle,J.Jones,WR
2018_10_ATL_CLE,2879.0,2018,ATL,CLE,pass,M.Ryan,A.Hooper,,1.0,0.0,-0.31056666,1.0,0.0,right,A.Hooper,TE
2018_10_ATL_CLE,2903.0,2018,ATL,CLE,run,,,T.Coleman,4.0,0.0,0.41390136,0.0,0.0,,T.Coleman,RB
